IStrain,R,Stress,TStrain,Time,X,dIStrain,dR,dX
0.00018,0.05481,3.93415,0.01986,2.48199,0.90530,0.00021,0.06232,1.01980
0.00018,0.05532,3.94662,0.01992,2.48999,0.91353,0.00021,0.06256,1.02347
0.00019,0.05582,3.95909,0.01998,2.49800,0.92179,0.00021,0.06279,1.02710
0.00019,0.05633,3.97157,0.02005,2.50600,0.93008,0.00021,0.06302,1.03072
0.00019,0.05684,3.98404,0.02011,2.51401,0.93840,0.00021,0.06325,1.03430
0.00019,0.05735,3.99650,0.02018,2.52202,0.94675,0.00021,0.06348,1.03786
0.00019,0.05786,4.00897,0.02024,2.53002,0.95513,0.00021,0.06371,1.04140
0.00019,0.05837,4.02144,0.02030,2.53803,0.96353,0.00021,0.06393,1.04490
0.00020,0.05889,4.03390,0.02037,2.54604,0.97197,0.00021,0.06416,1.04839
0.00020,0.05941,4.04637,0.02043,2.55404,0.98043,0.00021,0.06438,1.05184
0.00020,0.05993,4.05883,0.02050,2.56205,0.98892,0.00022,0.06460,1.05527
0.00020,0.06045,4.07129,0.02056,2.57006,0.99744,0.00022,0.06482,1.05867
0.00020,0.06097,4.08375,0.02062,2.57806,1.00599,0.00022,0.06504,1.06205
0.00020,0.06150,4.09621,0.02069,2.58607,1.01456,0.00022,0.06526,1.06540
0.00021,0.06202,4.10867,0.02075,2.59408,1.02316,0.00022,0.06547,1.06873
0.00021,0.06255,4.12112,0.02082,2.60208,1.03179,0.00022,0.06569,1.07203
0.00021,0.06308,4.13358,0.02088,2.61009,1.04044,0.00022,0.06590,1.07530
0.00021,0.06361,4.14603,0.02094,2.61809,1.04912,0.00022,0.06611,1.07855
0.00021,0.06415,4.15849,0.02101,2.62610,1.05783,0.00022,0.06632,1.08177
0.00022,0.06468,4.17094,0.02107,2.63411,1.06656,0.00022,0.06653,1.08497
0.00022,0.06522,4.18339,0.02114,2.64211,1.07532,0.00022,0.06673,1.08814
0.00022,0.06576,4.19584,0.02120,2.65012,1.08410,0.00022,0.06694,1.09128
0.00022,0.06630,4.20829,0.02127,2.65813,1.09291,0.00022,0.06714,1.09440
0.00022,0.06684,4.22074,0.02133,2.66613,1.10175,0.00022,0.06734,1.09750
0.00022,0.06738,4.23318,0.02139,2.67414,1.11061,0.00023,0.06754,1.10057
0.00023,0.06793,4.24563,0.02146,2.68215,1.11949,0.00023,0.06774,1.10361
0.00023,0.06847,4.25807,0.02152,2.69015,1.12840,0.00023,0.06794,1.10663
0.00023,0.06902,4.27052,0.02159,2.69816,1.13733,0.00023,0.06814,1.10963
0.00023,0.06957,4.28296,0.02165,2.70616,1.14629,0.00023,0.06833,1.11260
0.00023,0.07012,4.29540,0.02171,2.71417,1.15527,0.00023,0.06852,1.11554
0.00024,0.07068,4.30784,0.02178,2.72218,1.16428,0.00023,0.06872,1.11846
0.00024,0.07123,4.32028,0.02184,2.73018,1.17331,0.00023,0.06891,1.12136
0.00024,0.07179,4.33272,0.02191,2.73819,1.18236,0.00023,0.06910,1.12423
0.00024,0.07235,4.34516,0.02197,2.74620,1.19144,0.00023,0.06928,1.12707
0.00024,0.07291,4.35759,0.02203,2.75420,1.20054,0.00023,0.06947,1.12990
0.00024,0.07347,4.37003,0.02210,2.76221,1.20966,0.00023,0.06965,1.13269
0.00025,0.07403,4.38246,0.02216,2.77022,1.21880,0.00023,0.06984,1.13547
0.00025,0.07459,4.39490,0.02223,2.77822,1.22797,0.00023,0.07002,1.13822
0.00025,0.07516,4.40733,0.02229,2.78623,1.23716,0.00023,0.07020,1.14094
0.00025,0.07572,4.41976,0.02235,2.79424,1.24637,0.00023,0.07038,1.14365
0.00025,0.07629,4.43219,0.02242,2.80224,1.25561,0.00024,0.07056,1.14633
0.00026,0.07686,4.44462,0.02248,2.81025,1.26486,0.00024,0.07074,1.14898
0.00026,0.07743,4.45705,0.02255,2.81825,1.27414,0.00024,0.07091,1.15161
0.00026,0.07801,4.46947,0.02261,2.82626,1.28344,0.00024,0.07109,1.15422
0.00026,0.07858,4.48190,0.02267,2.83427,1.29276,0.00024,0.07126,1.15680
0.00026,0.07915,4.49433,0.02274,2.84227,1.30210,0.00024,0.07143,1.15937
0.00027,0.07973,4.50675,0.02280,2.85028,1.31146,0.00024,0.07160,1.16190
0.00027,0.08031,4.51917,0.02287,2.85829,1.32084,0.00024,0.07177,1.16442
0.00027,0.08089,4.53160,0.02293,2.86629,1.33024,0.00024,0.07194,1.16691
0.00027,0.08147,4.54402,0.02299,2.87430,1.33966,0.00024,0.07210,1.16938
0.00027,0.08205,4.55644,0.02306,2.88231,1.34910,0.00024,0.07227,1.17183
0.00028,0.08264,4.56886,0.02312,2.89031,1.35857,0.00024,0.07243,1.17426
0.00028,0.08322,4.58128,0.02319,2.89832,1.36805,0.00024,0.07259,1.17666
0.00028,0.08381,4.59370,0.02325,2.90633,1.37755,0.00024,0.07275,1.17904
0.00028,0.08439,4.60612,0.02331,2.91433,1.38707,0.00024,0.07291,1.18140
0.00028,0.08498,4.61853,0.02338,2.92234,1.39661,0.00024,0.07307,1.18374
0.00029,0.08557,4.63095,0.02344,2.93034,1.40617,0.00024,0.07323,1.18606
0.00029,0.08616,4.64336,0.02351,2.93835,1.41575,0.00024,0.07339,1.18835
0.00029,0.08676,4.65578,0.02357,2.94636,1.42534,0.00025,0.07354,1.19062
0.00029,0.08735,4.66819,0.02363,2.95436,1.43496,0.00025,0.07369,1.19287
0.00029,0.08794,4.68060,0.02370,2.96237,1.44459,0.00025,0.07385,1.19510
0.00030,0.08854,4.69301,0.02376,2.97038,1.45424,0.00025,0.07400,1.19731
0.00030,0.08914,4.70542,0.02383,2.97838,1.46391,0.00025,0.07415,1.19950
0.00030,0.08974,4.71783,0.02389,2.98639,1.47360,0.00025,0.07430,1.20167
0.00030,0.09034,4.73024,0.02396,2.99440,1.48330,0.00025,0.07444,1.20382
0.00030,0.09094,4.74265,0.02402,3.00240,1.49302,0.00025,0.07459,1.20594
0.00031,0.09154,4.75506,0.02408,3.01041,1.50276,0.00025,0.07474,1.20805
0.00031,0.09214,4.76747,0.02415,3.01841,1.51252,0.00025,0.07488,1.21013
0.00031,0.09275,4.77987,0.02421,3.02642,1.52229,0.00025,0.07502,1.21220
0.00031,0.09335,4.79228,0.02428,3.03443,1.53208,0.00025,0.07516,1.21424
0.00031,0.09396,4.80468,0.02434,3.04243,1.54189,0.00025,0.07531,1.21627
0.00032,0.09457,4.81709,0.02440,3.05044,1.55171,0.00025,0.07544,1.21827
0.00032,0.09518,4.82949,0.02447,3.05845,1.56155,0.00025,0.07558,1.22026
0.00032,0.09579,4.84189,0.02453,3.06645,1.57140,0.00025,0.07572,1.22223
0.00032,0.09640,4.85429,0.02460,3.07446,1.58128,0.00025,0.07586,1.22418
0.00032,0.09701,4.86669,0.02466,3.08247,1.59116,0.00025,0.07599,1.22610
0.00033,0.09763,4.87909,0.02472,3.09047,1.60107,0.00025,0.07612,1.22801
0.00033,0.09824,4.89149,0.02479,3.09848,1.61098,0.00025,0.07626,1.22990
0.00033,0.09886,4.90389,0.02485,3.10649,1.62092,0.00025,0.07639,1.23177
0.00033,0.09947,4.91629,0.02492,3.11449,1.63087,0.00026,0.07652,1.23363
0.00033,0.10009,4.92869,0.02498,3.12250,1.64083,0.00026,0.07665,1.23546
0.00034,0.10071,4.94108,0.02504,3.13050,1.65081,0.00026,0.07678,1.23728
0.00034,0.10133,4.95348,0.02511,3.13851,1.66080,0.00026,0.07691,1.23908
0.00034,0.10195,4.96587,0.02517,3.14652,1.67081,0.00026,0.07703,1.24086
0.00034,0.10257,4.97827,0.02524,3.15452,1.68084,0.00026,0.07716,1.24262
0.00034,0.10320,4.99066,0.02530,3.16253,1.69087,0.00026,0.07728,1.24436
0.00035,0.10382,5.00305,0.02536,3.17054,1.70093,0.00026,0.07740,1.24609
0.00035,0.10445,5.01545,0.02543,3.17854,1.71099,0.00026,0.07753,1.24780
0.00035,0.10507,5.02784,0.02549,3.18655,1.72107,0.00026,0.07765,1.24949
0.00035,0.10570,5.04023,0.02556,3.19456,1.73116,0.00026,0.07777,1.25116
0.00035,0.10633,5.05262,0.02562,3.20256,1.74127,0.00026,0.07789,1.25282
0.00036,0.10696,5.06501,0.02568,3.21057,1.75139,0.00026,0.07801,1.25446
0.00036,0.10759,5.07753,0.02575,3.21857,1.76153,0.00026,0.07838,1.26023
0.00036,0.10822,5.08991,0.02581,3.22658,1.77167,0.00026,0.07849,1.26184
0.00036,0.10885,5.10230,0.02588,3.23459,1.78183,0.00026,0.07861,1.26343
0.00036,0.10948,5.11469,0.02594,3.24259,1.79201,0.00026,0.07872,1.26501
0.00037,0.11012,5.12708,0.02600,3.25060,1.80219,0.00026,0.07884,1.26657
0.00037,0.11075,5.13946,0.02607,3.25861,1.81239,0.00026,0.07895,1.26811
0.00037,0.11139,5.15185,0.02613,3.26661,1.82260,0.00026,0.07906,1.26964
0.00037,0.11202,5.16423,0.02620,3.27462,1.83283,0.00026,0.07917,1.27115
0.00038,0.11266,5.17662,0.02626,3.28263,1.84306,0.00026,0.07928,1.27265
0.00038,0.11330,5.18900,0.02633,3.29063,1.85331,0.00026,0.07939,1.27413
0.00038,0.11394,5.20138,0.02639,3.29864,1.86357,0.00027,0.07950,1.27559
0.00038,0.11458,5.21377,0.02645,3.30665,1.87385,0.00027,0.07961,1.27704
0.00038,0.11522,5.22615,0.02652,3.31465,1.88413,0.00027,0.07971,1.27848
0.00039,0.11586,5.23853,0.02658,3.32266,1.89443,0.00027,0.07982,1.27990
0.00039,0.11650,5.25091,0.02665,3.33066,1.90473,0.00027,0.07992,1.28130
0.00039,0.11715,5.26329,0.02671,3.33867,1.91505,0.00027,0.08003,1.28269
0.00039,0.11779,5.27567,0.02677,3.34668,1.92538,0.00027,0.08013,1.28407
0.00039,0.11844,5.28805,0.02684,3.35468,1.93572,0.00027,0.08023,1.28543
0.00040,0.11908,5.30043,0.02690,3.36269,1.94608,0.00027,0.08033,1.28677
0.00040,0.11973,5.31280,0.02697,3.37070,1.95644,0.00027,0.08043,1.28810
0.00040,0.12038,5.32518,0.02703,3.37870,1.96682,0.00027,0.08053,1.28942
0.00040,0.12103,5.33756,0.02709,3.38671,1.97720,0.00027,0.08063,1.29072
0.00041,0.12168,5.34993,0.02716,3.39472,1.98760,0.00027,0.08073,1.29201
0.00041,0.12233,5.36231,0.02722,3.40272,1.99800,0.00027,0.08083,1.29328
0.00041,0.12298,5.37468,0.02729,3.41073,2.00842,0.00027,0.08092,1.29455
0.00041,0.12363,5.38706,0.02735,3.41873,2.01885,0.00027,0.08102,1.29579
0.00041,0.12428,5.39943,0.02741,3.42674,2.02929,0.00027,0.08111,1.29703
0.00042,0.12493,5.41181,0.02748,3.43475,2.03973,0.00027,0.08121,1.29825
0.00042,0.12559,5.42418,0.02754,3.44275,2.05019,0.00027,0.08130,1.29945
0.00042,0.12624,5.43655,0.02761,3.45076,2.06066,0.00027,0.08139,1.30065
0.00042,0.12690,5.44892,0.02767,3.45877,2.07114,0.00027,0.08148,1.30183
0.00043,0.12756,5.46130,0.02773,3.46677,2.08162,0.00027,0.08158,1.30299
0.00043,0.12821,5.47367,0.02780,3.47478,2.09212,0.00027,0.08167,1.30415
0.00043,0.12887,5.48604,0.02786,3.48279,2.10263,0.00027,0.08175,1.30529
0.00043,0.12953,5.49841,0.02793,3.49079,2.11314,0.00027,0.08184,1.30642
0.00043,0.13019,5.51078,0.02799,3.49880,2.12367,0.00027,0.08193,1.30754
0.00044,0.13085,5.52315,0.02805,3.50681,2.13420,0.00027,0.08202,1.30864
0.00044,0.13151,5.53552,0.02812,3.51481,2.14474,0.00027,0.08210,1.30973
0.00044,0.13217,5.54788,0.02818,3.52282,2.15529,0.00027,0.08219,1.31081
0.00044,0.13283,5.56025,0.02825,3.53082,2.16585,0.00027,0.08228,1.31188
0.00045,0.13349,5.57262,0.02831,3.53883,2.17642,0.00027,0.08236,1.31294
0.00045,0.13416,5.58499,0.02837,3.54684,2.18700,0.00027,0.08244,1.31398
0.00045,0.13482,5.59735,0.02844,3.55484,2.19759,0.00028,0.08253,1.31502
0.00045,0.13549,5.60972,0.02850,3.56285,2.20818,0.00028,0.08261,1.31604
0.00045,0.13615,5.62208,0.02857,3.57086,2.21879,0.00028,0.08269,1.31705
0.00046,0.13682,5.63445,0.02863,3.57886,2.22940,0.00028,0.08277,1.31805
0.00046,0.13749,5.64681,0.02869,3.58687,2.24002,0.00028,0.08285,1.31903
0.00046,0.13815,5.65918,0.02876,3.59488,2.25065,0.00028,0.08293,1.32001
0.00046,0.13882,5.67154,0.02882,3.60288,2.26128,0.00028,0.08301,1.32097
0.00047,0.13949,5.68390,0.02889,3.61089,2.27193,0.00028,0.08309,1.32193
0.00047,0.14016,5.69627,0.02895,3.61890,2.28258,0.00028,0.08317,1.32287
0.00047,0.14083,5.70863,0.02902,3.62690,2.29324,0.00028,0.08324,1.32380
0.00047,0.14150,5.72099,0.02908,3.63491,2.30391,0.00028,0.08332,1.32473
0.00047,0.14217,5.73335,0.02914,3.64291,2.31458,0.00028,0.08340,1.32564
0.00048,0.14284,5.74571,0.02921,3.65092,2.32527,0.00028,0.08347,1.32654
0.00048,0.14352,5.75807,0.02927,3.65893,2.33596,0.00028,0.08355,1.32743
0.00048,0.14419,5.77043,0.02934,3.66693,2.34665,0.00028,0.08362,1.32831
0.00048,0.14486,5.78279,0.02940,3.67494,2.35736,0.00028,0.08369,1.32918
0.00049,0.14554,5.79515,0.02946,3.68295,2.36807,0.00028,0.08377,1.33004
0.00049,0.14621,5.80751,0.02953,3.69095,2.37879,0.00028,0.08384,1.33089
0.00049,0.14689,5.81987,0.02959,3.69896,2.38952,0.00028,0.08391,1.33173
0.00049,0.14756,5.83223,0.02966,3.70697,2.40025,0.00028,0.08398,1.33256
0.00049,0.14824,5.84459,0.02972,3.71497,2.41099,0.00028,0.08405,1.33338
0.00050,0.14892,5.85695,0.02978,3.72298,2.42173,0.00028,0.08412,1.33420
0.00050,0.14960,5.86930,0.02985,3.73098,2.43249,0.00028,0.08419,1.33500
0.00050,0.15028,5.88166,0.02991,3.73899,2.44325,0.00028,0.08426,1.33579
0.00050,0.15095,5.89402,0.02998,3.74700,2.45401,0.00028,0.08433,1.33658
0.00051,0.15163,5.90637,0.03004,3.75500,2.46479,0.00028,0.08440,1.33735
0.00051,0.15231,5.91873,0.03010,3.76301,2.47557,0.00028,0.08447,1.33812
0.00051,0.15299,5.93108,0.03017,3.77102,2.48635,0.00028,0.08453,1.33887
0.00051,0.15368,5.94344,0.03023,3.77902,2.49715,0.00028,0.08460,1.33962
0.00051,0.15436,5.95579,0.03030,3.78703,2.50794,0.00028,0.08466,1.34036
0.00052,0.15504,5.96815,0.03036,3.79504,2.51875,0.00028,0.08473,1.34109
0.00052,0.15572,5.98050,0.03042,3.80304,2.52956,0.00028,0.08479,1.34181
0.00052,0.15641,5.99285,0.03049,3.81105,2.54038,0.00028,0.08486,1.34252
0.00052,0.15709,6.00521,0.03055,3.81906,2.55120,0.00028,0.08492,1.34323
0.00053,0.15778,6.01756,0.03062,3.82706,2.56203,0.00028,0.08499,1.34393
0.00053,0.15846,6.02991,0.03068,3.83507,2.57286,0.00028,0.08505,1.34461
0.00053,0.15915,6.04226,0.03074,3.84307,2.58370,0.00028,0.08511,1.34529
0.00053,0.15983,6.05462,0.03081,3.85108,2.59455,0.00028,0.08517,1.34596
0.00054,0.16052,6.06697,0.03087,3.85909,2.60540,0.00028,0.08523,1.34663
0.00054,0.16121,6.07932,0.03094,3.86709,2.61625,0.00028,0.08530,1.34728
0.00054,0.16189,6.09167,0.03100,3.87510,2.62712,0.00028,0.08536,1.34793
0.00054,0.16258,6.10402,0.03106,3.88311,2.63798,0.00028,0.08542,1.34857
0.00054,0.16327,6.11637,0.03113,3.89111,2.64886,0.00029,0.08548,1.34920
0.00055,0.16396,6.12872,0.03119,3.89912,2.65973,0.00029,0.08554,1.34983
0.00055,0.16465,6.14107,0.03126,3.90713,2.67062,0.00029,0.08559,1.35045
0.00055,0.16534,6.15342,0.03132,3.91513,2.68151,0.00029,0.08565,1.35106
0.00055,0.16603,6.16577,0.03139,3.92314,2.69240,0.00029,0.08571,1.35166
0.00056,0.16672,6.17812,0.03145,3.93114,2.70330,0.00029,0.08577,1.35225
0.00056,0.16741,6.19046,0.03151,3.93915,2.71420,0.00029,0.08582,1.35284
0.00056,0.16810,6.20281,0.03158,3.94716,2.72511,0.00029,0.08588,1.35342
0.00056,0.16880,6.21516,0.03164,3.95516,2.73603,0.00029,0.08594,1.35400
0.00057,0.16949,6.22751,0.03171,3.96317,2.74694,0.00029,0.08599,1.35456
0.00057,0.17018,6.23985,0.03177,3.97118,2.75787,0.00029,0.08605,1.35512
0.00057,0.17088,6.25220,0.03183,3.97918,2.76879,0.00029,0.08610,1.35568
0.00057,0.17157,6.26455,0.03190,3.98719,2.77973,0.00029,0.08616,1.35622
0.00057,0.17226,6.27689,0.03196,3.99520,2.79066,0.00029,0.08621,1.35676
0.00058,0.17296,6.28924,0.03203,4.00320,2.80161,0.00029,0.08627,1.35729
0.00058,0.17366,6.30158,0.03209,4.01121,2.81255,0.00029,0.08632,1.35782
0.00058,0.17435,6.31393,0.03215,4.01922,2.82350,0.00029,0.08637,1.35834
0.00058,0.17505,6.32627,0.03222,4.02722,2.83446,0.00029,0.08642,1.35885
0.00059,0.17574,6.33862,0.03228,4.03523,2.84542,0.00029,0.08648,1.35936
0.00059,0.17644,6.35096,0.03235,4.04323,2.85638,0.00029,0.08653,1.35986
0.00059,0.17714,6.36330,0.03241,4.05124,2.86735,0.00029,0.08658,1.36035
0.00059,0.17784,6.37565,0.03247,4.05925,2.87832,0.00029,0.08663,1.36084
0.00060,0.17854,6.38799,0.03254,4.06725,2.88929,0.00029,0.08668,1.36132
0.00060,0.17924,6.40034,0.03260,4.07526,2.90027,0.00029,0.08673,1.36180
0.00060,0.17993,6.41268,0.03267,4.08327,2.91126,0.00029,0.08678,1.36227
0.00060,0.18063,6.42502,0.03273,4.09127,2.92225,0.00029,0.08683,1.36273
0.00060,0.18133,6.43736,0.03279,4.09928,2.93324,0.00029,0.08688,1.36319
0.00061,0.18204,6.44970,0.03286,4.10729,2.94423,0.00029,0.08693,1.36365
0.00061,0.18274,6.46205,0.03292,4.11529,2.95523,0.00029,0.08698,1.36409
0.00061,0.18344,6.47439,0.03299,4.12330,2.96624,0.00029,0.08703,1.36453
0.00061,0.18414,6.48673,0.03305,4.13131,2.97724,0.00029,0.08708,1.36497
0.00062,0.18484,6.49907,0.03311,4.13931,2.98826,0.00029,0.08712,1.36540
0.00062,0.18555,6.51141,0.03318,4.14732,2.99927,0.00029,0.08717,1.36582
0.00062,0.18625,6.52375,0.03324,4.15532,3.01029,0.00029,0.08722,1.36624
0.00062,0.18695,6.53609,0.03331,4.16333,3.02131,0.00029,0.08727,1.36666
0.00063,0.18766,6.54843,0.03337,4.17134,3.03233,0.00029,0.08731,1.36706
0.00063,0.18836,6.56077,0.03343,4.17934,3.04336,0.00029,0.08736,1.36747
0.00063,0.18906,6.57311,0.03350,4.18735,3.05440,0.00029,0.08740,1.36786
0.00063,0.18977,6.58545,0.03356,4.19536,3.06543,0.00029,0.08745,1.36826
0.00064,0.19047,6.59779,0.03363,4.20336,3.07647,0.00029,0.08749,1.36864
0.00064,0.19118,6.61013,0.03369,4.21137,3.08751,0.00029,0.08754,1.36903
0.00064,0.19189,6.62246,0.03376,4.21938,3.09856,0.00029,0.08758,1.36940
0.00064,0.19259,6.63480,0.03382,4.22738,3.10961,0.00029,0.08763,1.36978
0.00064,0.19330,6.64714,0.03388,4.23539,3.12066,0.00029,0.08767,1.37014
0.00065,0.19401,6.65948,0.03395,4.24339,3.13171,0.00029,0.08772,1.37051
0.00065,0.19472,6.67182,0.03401,4.25140,3.14277,0.00029,0.08776,1.37087
0.00065,0.19542,6.68415,0.03408,4.25941,3.15383,0.00029,0.08780,1.37122
0.00065,0.19613,6.69649,0.03414,4.26741,3.16490,0.00029,0.08785,1.37157
0.00066,0.19684,6.70883,0.03420,4.27542,3.17596,0.00029,0.08789,1.37191
0.00066,0.19755,6.72116,0.03427,4.28343,3.18703,0.00029,0.08793,1.37225
0.00066,0.19826,6.73350,0.03433,4.29143,3.19811,0.00029,0.08797,1.37259
0.00066,0.19897,6.74583,0.03440,4.29944,3.20918,0.00029,0.08802,1.37292
0.00067,0.19968,6.75817,0.03446,4.30745,3.22026,0.00029,0.08806,1.37324
0.00067,0.20039,6.77051,0.03452,4.31545,3.23134,0.00029,0.08810,1.37357
0.00067,0.20110,6.78284,0.03459,4.32346,3.24243,0.00029,0.08814,1.37388
0.00067,0.20181,6.79518,0.03465,4.33147,3.25352,0.00029,0.08818,1.37420
0.00068,0.20252,6.80751,0.03472,4.33947,3.26461,0.00029,0.08822,1.37451
0.00068,0.20323,6.81985,0.03478,4.34748,3.27570,0.00029,0.08826,1.37481
0.00068,0.20395,6.83218,0.03484,4.35548,3.28679,0.00029,0.08830,1.37511
0.00068,0.20466,6.84451,0.03491,4.36349,3.29789,0.00029,0.08834,1.37541
0.00068,0.20537,6.85685,0.03497,4.37150,3.30899,0.00029,0.08838,1.37570
0.00069,0.20609,6.86918,0.03504,4.37950,3.32010,0.00029,0.08842,1.37599
0.00069,0.20680,6.88151,0.03510,4.38751,3.33120,0.00029,0.08846,1.37627
0.00069,0.20751,6.89385,0.03516,4.39552,3.34231,0.00030,0.08850,1.37655
0.00069,0.20823,6.90618,0.03523,4.40352,3.35342,0.00030,0.08854,1.37683
0.00070,0.20894,6.91851,0.03529,4.41153,3.36453,0.00030,0.08858,1.37710
0.00070,0.20966,6.93085,0.03536,4.41954,3.37565,0.00030,0.08862,1.37737
0.00070,0.21037,6.94318,0.03542,4.42754,3.38677,0.00030,0.08865,1.37764
0.00070,0.21109,6.95551,0.03548,4.43555,3.39789,0.00030,0.08869,1.37790
0.00071,0.21180,6.96784,0.03555,4.44355,3.40901,0.00030,0.08873,1.37816
0.00071,0.21252,6.98017,0.03561,4.45156,3.42013,0.00030,0.08877,1.37841
0.00071,0.21324,6.99251,0.03568,4.45957,3.43126,0.00030,0.08880,1.37866
0.00071,0.21395,7.00484,0.03574,4.46757,3.44239,0.00030,0.08884,1.37891
0.00072,0.21467,7.01717,0.03580,4.47558,3.45352,0.00030,0.08888,1.37915
0.00072,0.21539,7.02950,0.03587,4.48359,3.46465,0.00030,0.08891,1.37939
0.00072,0.21610,7.04183,0.03593,4.49159,3.47579,0.00030,0.08895,1.37963
0.00072,0.21682,7.05416,0.03600,4.49960,3.48693,0.00030,0.08899,1.37986
0.00073,0.21754,7.06649,0.03606,4.50761,3.49807,0.00030,0.08902,1.38010
0.00073,0.21826,7.07882,0.03612,4.51561,3.50921,0.00030,0.08906,1.38032
0.00073,0.21898,7.09115,0.03619,4.52362,3.52035,0.00030,0.08910,1.38055
0.00073,0.21970,7.10348,0.03625,4.53163,3.53150,0.00030,0.08913,1.38077
0.00073,0.22042,7.11581,0.03632,4.53963,3.54265,0.00030,0.08917,1.38098
0.00074,0.22114,7.12814,0.03638,4.54764,3.55380,0.00030,0.08920,1.38120
0.00074,0.22186,7.14047,0.03645,4.55564,3.56495,0.00030,0.08924,1.38141
0.00074,0.22258,7.15280,0.03651,4.56365,3.57610,0.00030,0.08927,1.38162
0.00074,0.22330,7.16512,0.03657,4.57166,3.58726,0.00030,0.08931,1.38182
0.00075,0.22402,7.17745,0.03664,4.57966,3.59841,0.00030,0.08934,1.38202
0.00075,0.22474,7.18978,0.03670,4.58767,3.60957,0.00030,0.08937,1.38222
0.00075,0.22546,7.20211,0.03677,4.59568,3.62073,0.00030,0.08941,1.38242
0.00075,0.22618,7.21444,0.03683,4.60368,3.63190,0.00030,0.08944,1.38261
0.00076,0.22690,7.22677,0.03689,4.61169,3.64306,0.00030,0.08948,1.38280
0.00076,0.22763,7.23909,0.03696,4.61970,3.65423,0.00030,0.08951,1.38299
0.00076,0.22835,7.25142,0.03702,4.62770,3.66539,0.00030,0.08954,1.38317
0.00076,0.22907,7.26375,0.03709,4.63571,3.67656,0.00030,0.08958,1.38335
0.00077,0.22980,7.27607,0.03715,4.64371,3.68773,0.00030,0.08961,1.38353
0.00077,0.23052,7.28840,0.03721,4.65172,3.69891,0.00030,0.08964,1.38371
0.00077,0.23124,7.30073,0.03728,4.65973,3.71008,0.00030,0.08967,1.38388
0.00077,0.23197,7.31305,0.03734,4.66773,3.72126,0.00030,0.08971,1.38405
0.00078,0.23269,7.32538,0.03741,4.67574,3.73244,0.00030,0.08974,1.38422
0.00078,0.23342,7.33771,0.03747,4.68375,3.74361,0.00030,0.08977,1.38438
0.00078,0.23414,7.35003,0.03753,4.69175,3.75479,0.00030,0.08980,1.38454
0.00078,0.23487,7.36236,0.03760,4.69976,3.76598,0.00030,0.08984,1.38470
0.00079,0.23559,7.37468,0.03766,4.70777,3.77716,0.00030,0.08987,1.38486
0.00079,0.23632,7.38701,0.03773,4.71577,3.78834,0.00030,0.08990,1.38502
0.00079,0.23704,7.39933,0.03779,4.72378,3.79953,0.00030,0.08993,1.38517
0.00079,0.23777,7.41166,0.03785,4.73179,3.81072,0.00030,0.08996,1.38532
0.00080,0.23850,7.42398,0.03792,4.73979,3.82191,0.00030,0.08999,1.38547
0.00080,0.23922,7.43631,0.03798,4.74780,3.83310,0.00030,0.09003,1.38561
0.00080,0.23995,7.44863,0.03805,4.75580,3.84429,0.00030,0.09006,1.38575
0.00080,0.24068,7.46096,0.03811,4.76381,3.85548,0.00030,0.09009,1.38590
0.00080,0.24140,7.47328,0.03817,4.77182,3.86668,0.00030,0.09012,1.38603
0.00081,0.24213,7.48560,0.03824,4.77982,3.87787,0.00030,0.09015,1.38617
0.00081,0.24286,7.49793,0.03830,4.78783,3.88907,0.00030,0.09018,1.38630
0.00081,0.24359,7.51025,0.03837,4.79584,3.90027,0.00030,0.09021,1.38643
0.00081,0.24432,7.52257,0.03843,4.80384,3.91147,0.00030,0.09024,1.38656
0.00082,0.24505,7.53490,0.03849,4.81185,3.92267,0.00030,0.09027,1.38669
0.00082,0.24577,7.54722,0.03856,4.81986,3.93387,0.00030,0.09030,1.38682
0.00082,0.24650,7.55954,0.03862,4.82786,3.94508,0.00030,0.09033,1.38694
0.00082,0.24723,7.57187,0.03869,4.83587,3.95628,0.00030,0.09036,1.38706
0.00083,0.24796,7.58419,0.03875,4.84388,3.96749,0.00030,0.09039,1.38718
0.00083,0.24869,7.59651,0.03882,4.85188,3.97869,0.00030,0.09042,1.38729
0.00083,0.24942,7.60883,0.03888,4.85989,3.98990,0.00030,0.09045,1.38741
0.00083,0.25015,7.62116,0.03894,4.86789,4.00111,0.00030,0.09048,1.38752
0.00084,0.25089,7.63348,0.03901,4.87590,4.01232,0.00030,0.09051,1.38763
0.00084,0.25162,7.64580,0.03907,4.88391,4.02353,0.00030,0.09054,1.38774
0.00084,0.25235,7.65812,0.03914,4.89191,4.03474,0.00030,0.09056,1.38785
0.00084,0.25308,7.67044,0.03920,4.89992,4.04596,0.00030,0.09059,1.38795
0.00085,0.25381,7.68276,0.03926,4.90793,4.05717,0.00030,0.09062,1.38805
0.00085,0.25454,7.69508,0.03933,4.91593,4.06839,0.00030,0.09065,1.38815
0.00085,0.25528,7.70741,0.03939,4.92394,4.07960,0.00030,0.09068,1.38825
0.00085,0.25601,7.71973,0.03946,4.93195,4.09082,0.00030,0.09071,1.38835
0.00086,0.25674,7.73205,0.03952,4.93995,4.10204,0.00030,0.09074,1.38844
0.00086,0.25747,7.74437,0.03958,4.94796,4.11326,0.00030,0.09076,1.38854
0.00086,0.25821,7.75669,0.03965,4.95596,4.12448,0.00030,0.09079,1.38863
